Xreal,Ximg,Yreal,Yimg
0.5102918148040771,-0.34436866641044617,12.987150192260742,-6.9813232421875
0.5742412805557251,-0.2871217131614685,14.262778282165527,-5.577956199645996
0.6304088234901428,-0.22150464355945587,15.308830261230469,-4.071916580200195
0.6774048805236816,-0.14813821017742157,16.239072799682617,-2.450538396835327
0.7138888239860535,-0.06803533434867859,16.92340087890625,-0.6918811798095703
0.7387370467185974,0.017684318125247955,17.33705711364746,1.1902883052825928
0.7510175704956055,0.10773433744907379,17.513399124145508,3.1448025703430176
0.7499962449073792,0.200669527053833,17.389406204223633,5.1588664054870605
0.7351335287094116,0.2949639558792114,16.994184494018555,7.201361656188965
0.7061930894851685,0.38874784111976624,16.287925720214844,9.287816047668457
0.6630685329437256,0.4803882837295532,15.323933601379395,11.29321002960205
0.606012761592865,0.5679938197135925,14.025385856628418,13.25695514678955
0.5355462431907654,0.6497146487236023,12.366965293884277,15.100704193115234
0.45249539613723755,0.723733127117157,10.511273384094238,16.72479248046875
0.35799485445022583,0.7883047461509705,8.35435676574707,18.183923721313477
0.2534313201904297,0.8418216109275818,5.946619987487793,19.387187957763672
0.14064589142799377,0.8827502727508545,3.4731147289276123,20.30361557006836
0.021463969722390175,0.9098435044288635,0.8493577241897583,20.950849533081055
-0.10192447900772095,0.9220126271247864,-1.9439046382904053,21.289470672607422
